duration_seconds_int,comments,city,date_posted,longitude,state,duration_seconds,duration_hours,id,shape,datetime,latitude,country
900,Large still bright light hanging low over Lake Lavon&#44 TX,lavon,2008-10-31,-96.4338889,tx,900,10 15 min,2613,light,2008-10-17 23:00:00.000000,33.0275000,us
5,An unknown light in the southwestern sky. Slowly got smaller before disappearing completely.,amarillo,2009-12-12,-101.8308333,tx,5,00:5,2624,sphere,2009-10-17 18:30:00.000000,35.2219444,us
120,Large circular steady intense light and smaller less intense mobile companion light.,lubbock,2009-12-12,-101.8547222,tx,120,2 minutes,2626,circle,2009-10-17 19:30:00.000000,33.5777778,us
600,I was comming out of the hospital after an emergency visit for my son. Upon leaving the hospital I noticed a ball of light in the sky.,lubbock,2009-12-12,-101.8547222,tx,600,8-10minutes,2627,light,2009-10-17 19:35:00.000000,33.5777778,us
5,I saw a triangular shaped &quot;object&quot;,temple,2011-10-19,-97.3425,tx,5,about 5 seconds,2654,triangle,2011-10-17 21:30:00.000000,31.0980556,us
900,As we were both watching this thing&#44 it went due South over the horizon in a fraction of a second,mckinney,2008-06-12,-96.615,tx,900,15 minutes,2725,light,2000-10-18 22:15:00.000000,33.1975000,us
5,Last Friday nite my wife and I traveled back to San Antonio from Victoria&#44Texas after a High school game.  My daughters are on the danc,san antonio,2001-11-20,-98.4933333,tx,5,5 seconds,2727,light,2001-10-18 01:30:00.000000,29.4238889,us
120,UFO was slow but left very quickly.,houston,2001-11-20,-95.3630556,tx,120,2 minutes,2728,light,2001-10-18 07:36:00.000000,29.7630556,us
60,on the drive home from work at the airline i work for i started seeing movement in my forward vision. Iwas driving and looking almost d,bedford,2003-10-31,-97.1427778,tx,60,about a minute,2744,rectangle,2003-10-18 14:23:00.000000,32.8438889,us
2,Lit object spotted near aircraft.,liberty,2003-10-31,-94.7952778,tx,2,2 seconds,2750,light,2003-10-18 18:43:00.000000,30.0577778,us
1200,Three lights over Keller&#44 Texas area.,keller,2007-11-28,-97.2513889,tx,1200,20 minutes,2799,light,2007-10-18 23:15:00.000000,32.9344444,us
60,Long green curved-at-the-edges line. Horizontal,farmers branch,2008-10-31,-96.8958333,tx,60,<1min,2802,light,2008-10-18 03:40:00.000000,32.9263889,us
300,Oval silver unidentified flying object seen about a mile from Rosebud&#44 Texas off of Farm Rd 413.,rosebud,2008-10-31,-96.9783333,tx,300,5 minutes,2804,oval,2008-10-18 13:45:00.000000,31.0727778,us
7,Orange Lights in Dallas,dallas,2008-10-31,-96.8,tx,7,7 seconds,2808,light,2008-10-18 20:00:00.000000,32.7833333,us
10800,Nightly sightings of bright light and two saucers over Katy Texas,katy,2011-10-25,-95.8241667,tx,10800,3 hr,2829,disk,2011-10-18 00:00:00.000000,29.7855556,us
7200,Orb of light in far North Dallas.  ((NUFORC Note:  2 hours.  We suspect an advertising light.  PD)),dallas,2013-10-23,-96.8,tx,7200,2 hours,2873,circle,2013-10-18 20:00:00.000000,32.7833333,us
300,800 ft away&#44 I now know the truth,round rock,2006-10-30,-97.6786111,tx,300,more than 5 min.,2919,sphere,1999-10-19 22:45:00.000000,30.5080556,us
1500,Metallic sphere seen by many over Laredo Texas.,laredo,2003-10-31,-99.5072222,tx,1500,25 min,2943,sphere,2003-10-19 12:30:00.000000,27.5061111,us
10,Odd Object in the Sky Over Northeast Texas in Broad Daylight,center,2003-10-31,-94.1788889,tx,10,10 seconds,2945,oval,2003-10-19 16:00:00.000000,31.7952778,us
300,I saw a whie light desend and then 6-7 oranges lights rise in a straight line.,north richland hills,2007-11-28,-97.2286111,tx,300,5 minutes,2974,teardrop,2007-10-19 19:00:00.000000,32.8341667,us
300,Goldent Knights make night time dive into Keller&#44 TX homecoming game,keller,2008-03-04,-97.2513889,tx,300,5 minutes,2975,fireball,2007-10-19 19:20:00.000000,32.9344444,us
300,We live near DFW and are familiar with aircraft lights at night... these were not commercial or private planes.,southlake,2008-01-21,-97.1338889,tx,300,5 minues,2976,fireball,2007-10-19 19:30:00.000000,32.9411111,us
7,Falling object in the Western sky,keller,2007-11-28,-97.2513889,tx,7,7 seconds,2977,fireball,2007-10-19 19:34:00.000000,32.9344444,us
40,UFO sighting South of  Dallas/Ft Worth at 19:35 on 19 Oct 2007,roanoke,2007-11-28,-97.2255556,tx,40,40 sec,2978,unknown,2007-10-19 19:35:00.000000,33.0038889,us
180,7 UFO light activity in Keller&#44 TX.,keller,2007-11-28,-97.2513889,tx,180,3 minutes,2979,light,2007-10-19 19:45:00.000000,32.9344444,us
120,fiery slow moving streak across sky splits into 4 slow streaks then stops and hovers.,keller,2007-11-28,-97.2513889,tx,120,2 minutes,2980,fireball,2007-10-19 20:00:00.000000,32.9344444,us
60,Green Tail; Red Flash,irving,2007-11-28,-96.9486111,tx,60,less than 1 minute,2982,light,2007-10-19 22:00:00.000000,32.8138889,us
2,Noiseless glowing oval shaped white light traveling in straight line at unreal speed just over treetops,weimar,2008-10-31,-96.7802778,tx,2,seconds,2999,oval,2008-10-19 19:00:00.000000,29.7027778,us
120,Phoenix-like event&#44 40 miles from Stephenville&#44 TX--brief lights&#44 6-9:  6 hovering formation&#44 3 individual seperate&#44 military jets.,sidney,2009-12-12,-98.7369444,tx,120,2min,3012,light,2009-10-19 20:30:00.000000,31.9491667,us
120,What look like a fallen star descended toward earth stopped in mid air and shot of into space at a speed unknown to man,eagle mountain,2013-09-30,-97.4441667,tx,120,few minutes,3039,other,2011-10-19 22:56:00.000000,32.8933333,us
20,Black&#44 triangular shaped craft with dim&#44 orange lights over Katy&#44 Tx,katy,2012-10-30,-95.8241667,tx,20,15-20 seconds,3052,triangle,2012-10-19 20:35:00.000000,29.7855556,us
1200,Bright Light in Southern Sky Over Frisco&#44 Texas,aubrey/frisco,2013-10-23,-96.87871,tx,1200,20 minutes,3079,unknown,2013-10-19 20:15:00.000000,33.174147,
10,Bright Flash of Light Exploding In Austin Sky.,austin,2013-10-23,-97.7427778,tx,10,10 seconds,3098,flash,2013-10-19 22:30:00.000000,30.2669444,us
2700,We watched a UFO at night through binoculars.,houston,2011-01-05,-95.3630556,tx,2700,45 minutes,3116,circle,1974-10-20 19:30:00.000000,29.7630556,us
300,METALIC RED PORTHOLES HOVERED OFFSHORE AT DUSK SLOWLY DRIFTED SOUTH INTO CLOUDS,corpus christi (maliki beach),1999-08-30,-97.3961111,tx,300,5min,3124,disk,1980-10-20 18:00:00.000000,27.8002778,us
2700,We were in a boat fishing at Lake Ray Hubbard&#44 heading toward north end of lake. We noticed an object hovering just above a water tower,dallas,2004-04-27,-96.8,tx,2700,30-45 min,3125,triangle,1980-10-20 19:00:00.000000,32.7833333,us
300,Driving down busy street at night&#44 quarter of mile or so&#44 thought we saw several helicopters in sky.  Drove right up to it and under it,odessa,1999-01-28,-102.3672222,tx,300,5 minutes,3149,diamond,1996-10-20 20:20:00.000000,31.8455556,us
3600,Major UFO event&#44 Round Rock Texas,round rock,2004-06-04,-97.6786111,tx,3600,1 hour or more,3151,diamond,1997-10-20 20:00:00.000000,30.5080556,us
600,Just after sunset saw bright glowing object in western sky at 30 deg. above horizon.  Smaller bright lights appeared and disappeared ne,temple,1999-11-02,-97.3425,tx,600,10 minutes,3165,cylinder,1999-10-20 19:00:00.000000,31.0980556,us
180,UFO Outflys Gov Bomber in Terrell Texas,terrell,2003-09-28,-96.275,tx,180,3min,3188,circle,2001-10-20 15:00:00.000000,32.7358333,us
300,Teardrop/triangle silver and shiny object moving at slow steady speed in perfect weather during broad daylight in Austin&#44 TX.,austin,2003-10-31,-97.7427778,tx,300,3 to 5 minutes,3203,teardrop,2003-10-20 13:00:00.000000,30.2669444,us
30,3 lights forming a triangle in Austin&#44 TX,austin,2005-11-03,-97.7427778,tx,30,30 seconds,3245,triangle,2005-10-20 09:25:00.000000,30.2669444,us
50,((HOAX??))  ufo plus 4 oval metalic objects fling next to plane continental huston-tampa.&#44 nobody else semms to noticed.,houston (near; in flight sighting),2007-11-28,-95.3630556,tx,50,50 seconds,3281,other,2007-10-20 14:00:00.000000,29.7630556,us
7200,Round object in the sky with blue&#44green&#44 and red colors hovering in the southeastern sky,pearland,2010-11-21,-95.2858333,tx,7200,2 houra,3321,sphere,2010-10-20 02:59:00.000000,29.5633333,us
900,bright light and 2 flying saucers over Katy Texas,katy,2011-10-25,-95.8241667,tx,900,hours,3337,disk,2011-10-20 00:00:00.000000,29.7855556,us
1,White with yellow tint&#44 flash red then gone,seguin,2011-10-25,-97.9644444,tx,1,1 second,3338,other,2011-10-20 00:02:00.000000,29.5686111,us
120,Ufo flying low across the sky,nacogdoches,2011-10-25,-94.6552778,tx,120,2 min,3346,light,2011-10-20 20:00:00.000000,31.6033333,us
30,V shaped objects&#44 no lights&#44 no sounds,plano,2011-10-25,-96.6986111,tx,30,:30,3359,triangle,2011-10-20 23:00:00.000000,33.0197222,us
120,Fiery balls falling from the sky over El Paso.,el paso,2012-10-30,-106.4863889,tx,120,2 minutes,3375,fireball,2012-10-20 19:20:00.000000,31.7586111,us
15,glowing round object approaches at a distance &#44turns away suddenly and disappears.,callahan county (cross plains in rural area),2001-11-20,-99.456155,tx,15,15 seconds,3438,light,2001-10-21 06:00:00.000000,32.272812,
300,An oval&#44 saucer-shaped object moving slowly with brilliante colors of light flashing.,austin,2003-10-31,-97.7427778,tx,300,5 minutes,3455,oval,2003-10-21 16:15:00.000000,30.2669444,us
30,I had step outside for last smoke of the day kind of raining humiday day. I was just about to light up when i heard a low humming noise,san antonio,2004-10-27,-98.4933333,tx,30,30sec,3473,triangle,2004-10-21 21:30:00.000000,29.4238889,us
1500,Fairfield&#44 Freestone County&#44 Texas 3 cylinder long gun barrel shiny objects at dusk on Western horizon&#44 there for over 20 minutes,fairfield,2009-01-10,-96.165,tx,1500,20 -25 minutes,3511,formation,2008-10-21 19:00:00.000000,31.7244444,us
180,Lights over Abilene&#44TX,abilene,2008-10-31,-99.7327778,tx,180,3 minutes?,3513,changing,2008-10-21 20:30:00.000000,32.4486111,us
2,Single light moving very fast&#44 zig-sagged&#44 stopped&#44 vanished in 2-3 seconds,baytown,2011-10-25,-94.9772222,tx,2,2 seconds,3542,light,2011-10-21 19:40:00.000000,29.7352778,us
10800,Possible ufo sighting.,rockport (aransas pass),2011-10-25,-97.0541667,tx,10800,2-3 hrs.,3553,changing,2011-10-21 22:30:00.000000,28.0202778,us
2700,Lite in same area goes out then comes back really bright cant see shape. it doesnt apear like plane activity or a lite pole.,seguin (near),2012-10-30,-97.9644444,tx,2700,>45 minutes,3580,flash,2012-10-21 22:00:00.000000,29.5686111,us
30,Sugar Land&#44 TX white streak with green burst.,sugar land,2013-10-23,-95.6347222,tx,30,30 seconts,3587,fireball,2013-10-21 06:15:00.000000,29.6194444,us
60,Triangle shape.,san antonio,2013-10-23,-98.4933333,tx,60,1 minute,3591,triangle,2013-10-21 18:30:00.000000,29.4238889,us
5,Bright blue orb shot fast across the sky. No fade&#44 no trail&#44 no sound.,houston,2013-10-23,-95.3630556,tx,5,3-5 seconds,3593,sphere,2013-10-21 19:00:00.000000,29.7630556,us
20,Third UFO sighting.,katy,2013-10-23,-95.8241667,tx,20,20 seconds,3595,light,2013-10-21 19:40:00.000000,29.7855556,us
300,floated silently above our truck,decator,1999-02-16,-97.586139,tx,300,approx. 5 minutes,3618,triangle,1998-10-02 12:40:00.000000,33.234283,
900,three bright large lights in sky--loose formation?,san antonio,2000-12-02,-98.4933333,tx,900,10-15 min,3635,light,2000-10-02 00:00:00.000000,29.4238889,us
15,first i saw 8 white lights in a V formation of wich i thought to be one single craft with the 8 lights on it .then they moved west towa,kerrville,2003-10-07,-99.14,tx,15,15 seconds,3644,circle,2003-10-02 02:45:00.000000,30.0472222,us
5400,Very bright light was seen over South direction,san marcos,2005-10-11,-97.9411111,tx,5400,1.5 hours,3671,diamond,2005-10-02 09:15:00.000000,29.8830556,us
2,While driving along intersate 380 toward the west in McKinney&#44 Texas&#44 on my left out of my peripheral vision&#44 I could see what appeared,mckinney,2006-10-30,-96.615,tx,2,several seconds,3679,fireball,2006-10-02 02:00:00.000000,33.1975000,us
600,Strobbing Orb  ((NUFORC Note:  Venus??  PD)),houston,2007-10-08,-95.3630556,tx,600,10 minutes,3693,light,2007-10-02 06:30:00.000000,29.7630556,us
300,About 7 pm Nov&#44 2&#44 2008 I was leaving a restraunt near the Parks Mall and I looked up and notice a very bright white light.  It appeare,arlington,2009-01-10,-97.1077778,tx,300,5 min,3702,light,2008-10-02 19:00:00.000000,32.7355556,us
120,Triangular craft with white glowing lights,fort worth,2008-10-31,-97.3205556,tx,120,2 minutes,3709,triangle,2008-10-02 21:00:00.000000,32.7252778,us
180,4 orbs of glowing light,austin,2010-11-21,-97.7427778,tx,180,3 minutes,3730,unknown,2010-10-02 21:40:00.000000,30.2669444,us
2,Odd flash that shifted briefly,san angelo,2011-10-10,-100.4366667,tx,2,< 2 sec.,3734,flash,2011-10-02 05:29:00.000000,31.4636111,us
60,Sighting of a color changing UFO in Texas.  ((NUFORC Note:  Report from student.  PD)),spicewood,2006-10-30,-98.1561111,tx,60,1 minute,3869,disk,2006-10-22 13:00:00.000000,30.4752778,us
3,bright white light,montgomery,2006-10-30,-95.6961111,tx,3,3 seconds,3872,fireball,2006-10-22 22:01:00.000000,30.3880556,us
10,Two very bright oval objects at apparent high rate of speed&#44 suddenly disappear,georgetown,2006-10-30,-97.6769444,tx,10,7-10 seconds,3873,oval,2006-10-22 22:30:00.000000,30.6325000,us
7200,Five &#39star like&#39 intellegece operated craft observed by 2 people in North Texas.,mckinney,2007-11-28,-96.615,tx,7200,2 hours,3876,other,2007-10-22 05:00:00.000000,33.1975000,us
300,10/22/08 my husband and myself see a circler object with lights spinning over a lake,granbury,2008-10-31,-97.7938889,tx,300,5 minutes,3893,circle,2008-10-22 18:00:00.000000,32.4419444,us
600,3 witnesses--object looked like the moon but no moon tonight. I can see it glowing through the trees in neighbors backyard. To high in,houston,2009-12-12,-95.3630556,tx,600,10 min,3903,other,2009-10-22 20:37:00.000000,29.7630556,us
24,It was a large boombrang or chevron looking ufo with two big yellowish-reddish lights that made no sound.,seagoville,2010-11-21,-96.5380556,tx,24,24 secs,3916,chevron,2010-10-22 20:35:00.000000,32.6394444,us
40,My mother told me to go help my dad with the groceries last night and I went out a little earlier because he wasn&#39t home yet and i saw,amarillo,2011-10-25,-101.8308333,tx,40,40 seconds,3945,unknown,2011-10-22 22:20:00.000000,35.2219444,us
2700,a boomerang in the sky&#44 what was  it?,allen,2009-01-10,-96.6702778,tx,2700,45 minutes,3979,other,2008-10-23 19:00:00.000000,33.1030556,us
180,6 bright orange objects in formation over Arlington TX. 10/22/13.,arlington,2013-10-23,-97.1077778,tx,180,3 minutes,3991,sphere,2013-10-22 21:51:00.000000,32.7355556,us
120,Mundane Satellite?,houston,2003-10-31,-95.3630556,tx,120,2 minutes,4038,light,2003-10-23 21:00:00.000000,29.7630556,us
600,Bright  White and Blue light in the sky. 10mins of observation.,grapevine,2004-11-02,-97.0777778,tx,600,10 mins,4051,light,2004-10-23 01:00:00.000000,32.9341667,us
120,Three lights&#44 two red&#44 one white&#44 on erratic flight paths,fort worth,2005-11-03,-97.3205556,tx,120,2 min,4061,light,2005-10-23 00:30:00.000000,32.7252778,us
60,There were two white&#44 cylinder shaped objects that would be in alignment &amp; then would change to be perpendicular.,cypress,2006-10-30,-95.6969444,tx,60,1 minute,4072,cylinder,2006-10-23 10:30:00.000000,29.9688889,us
3,2 lights in south east sky over El Paso&#44 TX.  ((NUFORC Note:  Possible landing lights on approaching airliners??  PD)),el paso,2008-10-31,-106.4863889,tx,3,3 secands,4102,light,2008-10-23 20:05:00.000000,31.7586111,us
3,My husband and I saw reddish&#44 orangish&#44 goldish lights in a line...going back and forth from right to left repeatly then disappear&#44 thi,abilene,2008-10-31,-99.7327778,tx,3,1/2 hour,4103,formation,2008-10-23 20:30:00.000000,32.4486111,us
30,Bright Orange Lights on Huge Disk-like Object Seen From South of Stephenville&#44 TX on 10/23/08,evant,2008-10-31,-98.1516667,tx,30,:30,4104,circle,2008-10-23 20:30:00.000000,31.4761111,us
60,Series of amber lights&#44 seemed to be rotating and very large.,cisco,2008-10-31,-98.9788889,tx,60,1 minute,4106,formation,2008-10-23 20:40:00.000000,32.3880556,us
1800,Series of lights puts on a show near Stephenville Texas on Oct. 23&#44 2008.,carlton,2008-10-31,-98.1716667,tx,1800,30 min,4111,light,2008-10-23 21:30:00.000000,31.9180556,us
2100,Search light pacing commercial airliner for 35 minutes,in flight (dallas to tampa),2009-12-12,-96.834854,tx,2100,35 mins,4118,unknown,2009-10-23 20:30:00.000000,32.972579,
5,Bright Light Flash,center city,2011-12-12,-98.4086111,tx,5,5 seconds,4145,,2011-10-23 07:05:00.000000,31.4702778,us
1,strange flash of light,gatesville,2011-10-25,-97.7436111,tx,1,1 second,4146,flash,2011-10-23 07:05:00.000000,31.4350000,us
